100019	246660
100019	468568
100019	90581
100019	8818
100019	91022
100019	33615
100019	161635
100019	143160
100019	60576
100019	242607
100019	1398
100019	2256
9522	866
250305	286361
250305	132405
1235765	1225332
271881	253326
271881	313758
271881	40091
22873	27891
42837	29291
42837	142
42837	103856
42837	60296
42837	3223
42837	18539
42837	5778
42837	48822
42837	45912
42837	771
42837	46481
42837	72805
42837	14997
42837	31960
42837	67085
42837	8
42837	81291
42837	33935
42837	4793
42837	94336
42837	48688
42837	4018
42837	81932
42837	20694
42837	7812
42837	34345
42837	15343
513050	1091564
513050	1092446
1368877	919881
1368877	748811
1368877	272222
1368877	333828
1368877	494955
1368877	830894
1368877	517051
1368877	418331
1368877	313730
1368877	81961
1368877	606095
1368877	722
1368877	24301
1368877	118
1368877	462553
1368877	12999
1368877	46676
161497	124760
161497	29326
161497	118271
562688	316398
562688	7749
938798	1171856
137641	154767
137641	261746
1177	688
1177	14107
1177	81725
1177	467709
1177	79085
1177	866
1177	2666
1177	246017
1177	44381
1177	148947
1177	257114
1177	840312
1177	452700
1177	690237
1177	186843
1177	5
1177	4734
1177	9029
1177	972
1177	1466
1177	73539
1177	91393
1177	43
1177	193775
1177	2639
1177	5058
1177	1648
1177	789688
1177	26384
1177	469
1177	162572
1177	76782
1177	242
1177	3683
1177	63968
1177	796000
1177	4596
1177	190976
1177	242068
1177	120892
1177	410620
1177	255085
1177	269613
157927	1466
157927	225569
68827	36307
68827	888
47211	633623
47211	866
47211	951248
47211	17
47211	17684
47211	5694
47211	72512
47211	81961
47211	957921
47211	722
23050	3097
23050	23050
23050	37882
23050	73517
23050	108400
23050	148405
23050	37246
23050	3359
23050	30119
23050	25909
23050	27917
23050	25358
23050	25238
23050	39064
23050	840
23050	37286
23050	101336
23050	39723
23050	163676
914514	724718
914514	976655
797218	563868
123385	246696
123385	187007
123385	24081
123385	728815
75460	1523
3430	17367
3430	426918
3430	3986
3430	218469
3430	11694
3430	31358
3430	6418
3430	1272
3430	3924
3430	8001
3430	8280
3430	31210
3430	15083
3430	589249
3430	22146
3430	35159
3430	9497
3430	33831
3430	5576
3430	25032
3430	55783
3430	628
3430	107387
3430	78188
3430	14997
3430	13758
3430	984
3430	22452
3430	11260
3430	3922
3430	22150
3430	7012
3430	7238
3430	572714
3430	8713
3430	59023
3430	12189
3430	42770
1031637	215794
1037195	439633
1037195	99304
673027	583517
673027	663265
673027	510596
673027	474570
673027	87143
673027	789308
22673	36118
22673	194872
22673	11694
22673	271742
22673	24642
22673	3223
22673	75811
22673	718458
22673	63428
22673	442593
22673	27664
22673	30338
22673	12152
22673	793296
22673	143379
22673	26659
22673	19774
22673	14101
22673	22673
22673	366820
22673	442150
22673	722
22673	31021
22673	296644
22673	359482
380965	459645
380965	350173
261021	213545
261021	99033
261021	363688
261021	206499
261021	253640
261021	320405
261021	151588
261021	621342
261021	777563
261021	233914
261021	472786
261021	117331
261021	469328
261021	398468
261021	893901
261021	418789
261021	548925
261021	28572
261021	64326
261021	218469
261021	507610
261021	40708
261021	551882
261021	343284
261021	529747
261021	729632
261021	410350
261021	374029
261021	304538
261021	429272
261021	404406
261021	33336
261021	426465
261021	190116
261021	98332
261021	913665
261021	371669
261021	784596
261021	246418
261021	249405
261021	364143
261021	209661
261021	162914
261021	198669
261021	43870
261021	74003
261021	49247
261021	182178
261021	14922
261021	56
261021	233684
261021	159141
261021	287084
261021	259041
261021	9431
261021	429072
261021	213299
261021	380864
261021	211543
261021	520499
261021	2922
261021	89644
261021	446309
261021	219584
261021	255154
261021	301068
261021	606292
261021	183354
261021	702939
261021	405040
261021	324396
261021	22447
261021	122541
261021	286913
261021	103967
261021	359971
261021	762829
261021	382802
261021	248092
261021	442432
261021	158060
261021	385430
261021	125784
261021	44995
261021	84459
261021	115929
261021	592964
261021	261909
261021	408587
261021	250826
261021	247565
261021	176520
261021	366485
261021	246556
261021	193955
261021	435173
261021	400634
261021	322405
261021	381198
261021	130649
261021	339991
261021	64438
261021	286656
261021	247320
261021	1023718
261021	426847
261021	480562
261021	257845
261021	438319
261021	3025
261021	102938
261021	733300
261021	123594
261021	412822
261021	409356
261021	165519
261021	410674
261021	486798
261021	17401
261021	363959
261021	270786
261021	24301
261021	448203
261021	182046
261021	136579
261021	22698
261021	241073
261021	248645
261021	196854
261021	177748
261021	342370
261021	524124
261021	233652
261021	196306
261021	202667
261021	3130
133428	133428
133428	14905
1285539	1223606
558872	557362
558872	343391
5846	22542
638079	995620
638079	301239
638079	516604
638079	931283
638079	1127400
86402	150483
86402	189519
86402	10833
86402	587459
86402	97454
86402	59914
86402	70993
86402	21746
86402	14107
86402	27138
86402	661886
86402	72166
86402	52470
86402	1251
86402	111537
86402	5658
86402	8297
86402	203987
86402	309457
86402	315374
86402	767511
86402	158144
86402	90650
86402	617964
86402	136726
86402	8658
86402	214639
86402	853600
86402	33103
86402	2147
86402	71680
86402	4994
86402	28528
86402	289900
86402	15283
86402	207437
86402	123793
86402	125476
86402	386520
86402	152552
86402	1025088
86402	189482
86402	7852
86402	405965
86402	1273
86402	21023
86402	24806
86402	167231
86402	45406
86402	167309
86402	407046
86402	774366
86402	242692
86402	656250
86402	144378
86402	328598
86402	189552
86402	65096
86402	272222
86402	381951
86402	34222
86402	1845
86402	377742
86402	63594
86402	159549
86402	75811
86402	212105
86402	231234
86402	81
86402	180938
86402	134498
86402	1032092
86402	2360
86402	507299
86402	250748
86402	22320
86402	4515
86402	7840
86402	329180
86402	445293
86402	5
86402	7310
86402	96793
86402	33631
86402	11819
86402	436613
86402	17
86402	109342
86402	85670
86402	4049
86402	14047
86402	109659
86402	43036
86402	95983
86402	108596
86402	56578
86402	79583
86402	234057
86402	54382
86402	249575
86402	48823
86402	89591
86402	299859
86402	125750
86402	385388
86402	114862
86402	129889
86402	438905
86402	109187
86402	628
86402	264059
86402	138284
86402	116726
86402	95046
86402	29395
86402	178367
86402	436240
86402	10243
86402	625
86402	714836
86402	41146
86402	143498
86402	933
86402	198840
86402	124130
86402	338605
86402	43
86402	266775
86402	28784
86402	23154
86402	246878
86402	246080
86402	404356
86402	239523
86402	51112
86402	262839
86402	80925
86402	113789
86402	142720
86402	191439
86402	48404
86402	203834
86402	215644
86402	739
86402	156975
86402	249870
86402	438645
86402	50826
86402	88034
86402	150786
86402	115014
86402	51187
86402	63085
86402	179049
86402	80568
86402	1905
86402	102621
86402	4026
86402	1685
86402	31374
86402	7774
86402	364456
86402	146656
86402	418331
86402	178269
86402	313730
86402	299618
86402	387772
86402	176927
86402	202268
86402	515037
86402	568841
86402	50716
86402	38502
86402	121622
86402	1802
86402	2955
86402	81961
86402	29215
86402	189928
86402	22875
86402	1718
86402	134651
86402	139163
86402	319380
86402	732795
86402	446282
86402	175274
86402	263297
86402	305
86402	163191
86402	173619
86402	27026
86402	1309
86402	49987
86402	33271
86402	330297
86402	82046
86402	322304
86402	154310
86402	285803
86402	235485
86402	38909
86402	97609
86402	288170
86402	606095
86402	476688
86402	446791
86402	56945
86402	85319
86402	722
86402	5304
86402	24301
86402	35054
86402	44869
86402	371965
86402	3007
86402	19004
86402	440362
86402	6160
86402	8818
86402	111697
86402	67847
86402	143160
86402	472280
86402	818
86402	21707
86402	1398
86402	247234
86402	158780
86402	536131
86402	3130
86402	46676
396712	82964
396712	262240
396712	60275
396712	583119
396712	1056013
396712	1143723
396712	1080253
396712	282483
396712	1246470
396712	953216
396712	460604
396712	971457
396712	967250
396712	978285
396712	481823
396712	8519
396712	92242
396712	740462
396712	616638
396712	295729
396712	14997
396712	758038
396712	417972
396712	793296
396712	185832
396712	433759
396712	129789
396712	436034
396712	480562
396712	1132421
396712	102968
396712	586279
396712	1082630
396712	578829
396712	30
396712	118889
396712	441379
675140	7474
181625	133889
181625	178568
181625	352290
181625	327014
181625	305
16395	250636
16395	29172
16395	192885
16395	399626
16395	454724
536113	770443
536113	752227
16398	122983
16398	786
16398	688
16398	3010
16398	43532
16398	866
16398	10813
16398	19513
16398	690
16398	16398
16398	966
16398	29172
16398	4755
16398	104
16398	5
16398	4065
16398	9770
16398	4
16398	497
16398	18548
16398	380239
16398	6117
16398	5455
16398	3173
16398	759
16398	10185
16398	12316
16398	266775
16398	3270
16398	711
16398	5058
16398	192147
16398	1217
16398	9227
16398	2045
16398	20989
16398	54888
16398	305
16398	16682
16398	22814
16398	245
16398	36711
1158659	953886
1158659	1054106
289308	172487
289308	170007
178	10272
178	29711
178	65517
178	3518
178	10855
178	37912
178	87466
178	3397
178	6944
178	672398
178	888
36307	8278
36307	18345
36307	28076
36307	35654
36307	11763
36307	31022
36307	28604
36307	36337
36307	35879
36307	14072
42487	40652
42487	82074
42487	127544
42487	46370
42487	9020
42487	43553
42487	64836
42487	45219
42487	29779
42487	5670
42487	20983
42487	7762
42487	47321
485673	902192
485673	1058962
19198	77956
473229	9685
473229	210596
473229	51446
473229	238015
473229	189928
473229	308016
473229	8818
473229	261217
943743	1252949
943743	75471
778824	655405
778824	792131
778824	173991
778824	722
778824	500849
6819	153880
6819	101032
6819	169435
6819	52286
6819	5891
6819	4747
6819	61857
6819	3582
6819	17115
6819	262393
6819	262
6819	8663
6819	198359
6819	29827
6819	108522
6819	38415
6819	21271
6819	9269
6819	355959
6819	7318
6819	135679
6819	100019
6819	70897
6819	79175
6819	8903
6819	1408
6819	17185
6819	2031
6819	41891
6819	9359
6819	3407
6819	21023
6819	519465
6819	205428
6819	57793
6819	226020
6819	208886
6819	11316
6819	121201
6819	13213
6819	6819
6819	44880
6819	57133
6819	2928
6819	43986
6819	1381
6819	70152
6819	11479
6819	90463
6819	24882
6819	10004
6819	216408
6819	124726
6819	43974
6819	445
6819	1156
6819	58835
6819	1824
6819	37963
6819	87568
6819	33608
6819	35424
6819	4515
6819	90039
6819	45594
6819	4771
6819	29935
6819	128668
6819	110177
6819	162959
6819	22487
6819	38419
6819	5744
6819	15791
6819	134375
6819	46247
6819	107821
6819	40485
6819	708263
6819	298
6819	894
6819	799
6819	3120
6819	878524
6819	22684
6819	30758
6819	12955
6819	3892
6819	7147
6819	49528
6819	15815
6819	5798
6819	5777
6819	2183
6819	361499
6819	2500
6819	8883
6819	83515
944999	1528196
196641	3545
810370	482978
810370	646564
810370	1261908
810370	418908
810370	195927
810370	502837
810370	1126401
810370	1075534
810370	638079
810370	796924
810370	1114602
810370	6508
78474	558
78474	238822
78474	56488
78474	143160
1029752	1261417
143696	96846
143696	284273
143696	688
143696	128798
143696	318789
143696	100019
143696	71680
143696	51133
143696	970
143696	167620
143696	180446
143696	62046
143696	37385
143696	862720
143696	149847
143696	49292
143696	134467
143696	88034
143696	126362
143696	34068
143696	271370
143696	10550
143696	1894
346387	540006
346387	6677
346387	15835
416750	129620
416750	222594
437574	269136
437574	374963
202040	45256
202040	11210
442150	375571
442150	406724
442150	460673
442150	36118
442150	431661
442150	347946
442150	341747
442150	4930
442150	337963
442150	250203
442150	623693
442150	755622
442150	498977
442150	323428
442150	502413
442150	24354
442150	279615
442150	178668
442150	985244
442150	35571
442150	298268
442150	75713
442150	433434
442150	712546
442150	329948
442150	75052
442150	10871
442150	250649
442150	930
442150	216419
442150	235356
442150	606468
442150	189620
442150	309975
442150	547020
442150	36618
442150	325064
442150	319761
442150	373557
442150	1086
442150	173836
442150	433182
442150	2125
442150	701305
442150	84830
442150	218499
442150	23858
442150	144655
442150	359339
442150	220283
442150	43532
442150	543035
442150	42665
442150	233470
442150	352060
442150	125535
442150	365241
442150	4353
442150	866
442150	146315
442150	24131
442150	289900
442150	123793
442150	439817
442150	274415
442150	665940
442150	365687
442150	158219
442150	846498
442150	388135
442150	11406
442150	635028
442150	302661
442150	84935
442150	405965
442150	293885
442150	394645
442150	429961
442150	25207
442150	49508
442150	269821
442150	24806
442150	519465
442150	497700
442150	656421
442150	414131
442150	100
442150	167309
442150	129598
442150	342562
442150	229064
442150	94216
442150	262047
442150	242692
442150	82677
442150	558839
442150	390602
442150	203787
442150	82125
442150	10825
442150	12440
442150	32736
442150	424446
442150	8786
442150	268598
442150	328598
442150	183593
442150	189552
442150	3223
442150	42655
442150	272222
442150	20338
442150	157213
442150	95076
442150	466662
442150	53225
442150	372533
442150	139462
442150	28662
442150	353524
442150	159549
442150	75811
442150	64111
442150	29172
442150	263296
442150	401243
442150	494955
442150	4138
442150	54233
442150	999741
442150	356508
442150	246941
442150	247895
442150	868295
442150	1047235
442150	433215
442150	438780
442150	309820
442150	218
442150	694709
442150	192639
442150	47261
442150	54328
442150	424062
442150	475293
442150	525012
442150	838136
442150	104129
442150	486085
442150	177990
442150	27418
442150	66866
442150	186596
442150	271967
442150	250849
442150	320538
442150	7333
442150	374929
442150	8480
442150	905542
442150	171335
442150	73737
442150	496118
442150	456002
442150	481080
442150	138397
442150	329118
442150	385776
442150	289304
442150	83657
442150	190755
442150	4065
442150	631369
442150	47688
442150	3820
442150	317598
442150	282717
442150	9770
442150	347545
442150	21542
442150	9431
442150	63428
442150	221339
442150	333983
442150	481180
442150	266882
442150	827483
442150	109342
442150	61826
442150	209467
442150	519551
442150	149367
442150	131743
442150	362312
442150	15523
442150	70911
442150	334382
442150	615384
442150	560233
442150	238818
442150	762247
442150	269863
442150	336399
442150	2000
442150	451524
442150	195927
442150	623189
442150	422862
442150	492168
442150	352352
442150	267447
442150	2906
442150	5365
442150	1011140
442150	510373
442150	209105
442150	103777
442150	68013
442150	64282
442150	55783
442150	66438
442150	1867
442150	168798
442150	817405
442150	394667
442150	24849
442150	137506
442150	311131
442150	13209
442150	746404
442150	1042228
442150	426487
442150	164051
442150	3355
442150	7614
442150	383356
442150	58005
442150	117101
442150	883751
442150	116726
442150	1045261
442150	323563
442150	166370
442150	509380
442150	381007
442150	246583
442150	228491
442150	707908
442150	746441
442150	228650
442150	18604
442150	330656
442150	68487
442150	269932
442150	176455
442150	104413
442150	68093
442150	625
442150	1246
442150	413115
442150	125226
442150	392325
442150	311895
442150	198840
442150	239388
442150	73499
442150	14865
442150	901043
442150	1032765
442150	151358
442150	109899
442150	248722
442150	483173
442150	252855
442150	391356
442150	677834
442150	482896
442150	539246
442150	2506
442150	708351
442150	427674
442150	21
442150	480831
442150	51446
442150	412809
442150	46405
442150	322829
442150	793296
442150	306558
442150	170732
442150	2639
442150	376301
442150	492938
442150	2448
442150	867800
442150	127691
442150	739
442150	594514
442150	175829
442150	312166
442150	355943
442150	186009
442150	57162
442150	1826
442150	219810
442150	269329
442150	232705
442150	20104
442150	65652
442150	88034
442150	679097
442150	115929
442150	81220
442150	464521
442150	71242
442150	282516
442150	964318
442150	44708
442150	242429
442150	947183
442150	463171
442150	19286
442150	157424
442150	855228
442150	130995
442150	2164
442150	63085
442150	5698
442150	578558
442150	55231
442150	107951
442150	102621
442150	513945
442150	615424
442150	464326
442150	133614
442150	1685
442150	258832
442150	466180
442150	386084
442150	130826
442150	496622
442150	405352
442150	604254
442150	479893
442150	88742
442150	212591
442150	706603
442150	531716
442150	710977
442150	457575
442150	818813
442150	2406
442150	162520
442150	313730
442150	1850
442150	135330
442150	243861
442150	384460
442150	380407
442150	1033561
442150	204
442150	697902
442150	207944
442150	5842
442150	321611
442150	509054
442150	21802
442150	754677
442150	316326
442150	385698
442150	20506
442150	667555
442150	835851
442150	184710
442150	434
442150	408655
442150	251606
442150	193946
442150	303984
442150	392386
442150	40938
442150	30585
442150	32308
442150	11314
442150	201919
442150	262798
442150	125
442150	601061
442150	25258
442150	2955
442150	306008
442150	12556
442150	938391
442150	84337
442150	246511
442150	407862
442150	4944
442150	1161303
442150	265899
442150	193433
442150	272351
442150	39055
442150	569030
442150	508300
442150	6023
442150	151024
442150	205594
442150	234731
442150	442203
442150	1076
442150	247111
442150	135343
442150	305679
442150	306392
442150	252955
442150	29078
442150	45575
442150	8058
442150	107696
442150	405628
442150	354530
442150	443220
442150	312978
442150	5297
442150	338608
442150	204759
442150	643515
442150	423430
442150	388057
442150	441974
442150	22915
442150	42140
442150	27026
442150	333878
442150	1180
442150	58445
442150	1921
442150	7812
442150	534276
442150	642322
442150	30871
442150	22814
442150	161197
442150	285803
442150	27882
442150	481551
442150	527268
442150	272801
442150	128222
442150	217311
442150	818867
442150	321958
442150	606095
442150	483151
442150	421823
442150	810128
442150	357008
442150	217517
442150	490
442150	989
442150	417187
442150	456914
442150	127767
442150	498956
442150	158164
442150	722
442150	140435
442150	220872
442150	357076
442150	266280
442150	413275
442150	594693
442150	77190
442150	660728
442150	234905
442150	183439
442150	147794
442150	503308
442150	431744
442150	450721
442150	58135
442150	136926
442150	37948
442150	447725
442150	17465
442150	467826
442150	58197
442150	372482
442150	273036
442150	1122
442150	46250
442150	668696
442150	687820
442150	296644
442150	257803
442150	359482
442150	366967
442150	13708
442150	56365
442150	308770
442150	677898
442150	141446
442150	705735
442150	57084
442150	518272
442150	293723
442150	437111
442150	550774
442150	1398
442150	253140
442150	527374
442150	62489
442150	58433
442150	46676
313175	297501
313175	287014
313175	108544
313175	164458
313175	269248
313175	264981
313175	338191
313175	358309
313175	352639
313175	254484
313175	304073
313175	242530
313175	351675
313175	219625
313175	289629
313175	140216
313175	202222
313175	352524
313175	272384
313175	241889
313175	318505
313175	130337
313175	304775
313175	133614
313175	329613
313175	206150
313175	246077
313175	271364
313175	228012
313175	201253
313175	247889
313175	235099
313175	335198
313175	69082
313175	348312
313175	351819
313175	223192
313175	75041
496371	1491484
496371	573580
496371	80677
496371	43892
496371	719670
496371	45166
496371	637736
496371	524058
8713	3986
8713	31210
8713	11260
8713	7012
8713	133670
8713	3430
847764	171081
847764	1160163
30338	933
30338	12048
30338	12167
30338	78078
502627	1028662
350185	57280
455971	562055
170685	10671
170685	189620
170685	95148
170685	56261
170685	10632
170685	116816
170685	43922
170685	167231
170685	170466
170685	78824
170685	3555
170685	61826
170685	106272
170685	127356
170685	156764
170685	21396
170685	90569
170685	88034
170685	74956
170685	56002
332414	845422
332414	1145792
332414	1523345
398522	498338
398522	592105
398522	428260
398522	661809
398522	502041
398522	681981
398522	313072
398522	207905
398522	283244
398522	4670
398522	128834
398522	266555
398522	11033
398522	461392
398522	542131
121524	47472
121524	181599
121524	7498
1307048	1265320
970757	628427
217450	27699
581081	1129560
581081	29833
581081	1067554
262010	263134
262010	429720
262010	263814
262010	264896
262010	18095
262010	222916
323214	502932
323214	1003694
323214	232555
323214	986686
323214	272801
323214	686760
1366840	704982
328247	313003
510746	458251
510746	477281
510746	269147
510746	587774
510746	991408
19910	18348
19910	1709
19910	40049
19910	35159
19910	3820
19910	31293
19910	54888
19910	22937
207435	206808
207435	66639
207435	417496
207435	380967
207435	126627
97681	271792
97681	25504
97681	157186
97681	99014
97681	406811
97681	12249
97681	97681
97681	737493
97681	41176
97681	74840
97681	25227
1302251	1135490
3684	40812
64928	786
64928	140082
64928	34807
64928	8486
64928	40694
64928	108991
64928	71804
64928	173765
46514	50476
46514	38026
46514	39704
685445	82655
685445	381704
685445	456914
345774	337054
345774	417649
106397	44381
106397	18238
106397	70377
106397	57177
106397	91393
106397	127691
106397	11404
106397	86396
508704	1048612
508704	411881
508704	393281
508704	1546565
508704	816689
508704	1487887
508704	1044013
508704	1191132
508704	980582
508704	1243402
508704	312705
508704	296536
508704	457906
508704	569107
508704	851667
508704	29898
508704	306137
508704	1611755
508704	1008729
508704	1553001
508704	113946
508704	512991
508704	271098
508704	1557123
508704	412623
508704	1024605
508704	1229596
508704	781499
508704	948270
508704	57370
508704	655878
508704	151901
508704	666631
508704	113149
508704	892704
508704	375879
508704	450073
508704	80408
508704	266835
102886	112086
102886	25929
102886	7900
102886	31847
102886	102886
102886	25170
102886	1887
762580	157972
762580	347494
762580	447438
762580	119306
762580	896509
762580	1263872
762580	139956
762580	826299
762580	1821
762580	320571
762580	674686
762580	386797
762580	263752
762580	476733
762580	253938
762580	289002
762580	180206
762580	113656
762580	704542
762580	931089
762580	307960
762580	1031121
762580	115929
762580	1685
762580	331522
762580	418331
762580	136736
762580	388184
762580	950504
762580	188951
762580	1219095
762580	217320
762580	343745
762580	29601
762580	431291
762580	260752
762580	153937
13076	30537
102088	46388
102088	3899
102088	8280
102088	95701
102088	56885
102088	54563
102088	30585
589423	1081196
663238	1129292
663238	963649
663238	99311
769495	440274
769495	1122563
769495	987879
769495	377502
769495	471825
769495	402668
769495	993629
769495	788185
769495	956365
769495	1454223
769495	237896
769495	388751
769495	1125643
769495	868905
769495	659966
769495	319031
769495	248997
769495	903426
706087	1279812
10185	101642
10185	189620
10185	43532
10185	38240
10185	866
10185	7154
10185	10813
10185	42917
10185	11694
10185	7528
10185	13152
10185	191923
10185	29172
10185	54233
10185	791
10185	4065
10185	61826
10185	9685
10185	234057
10185	21207
10185	15492
10185	608
10185	14834
10185	10979
10185	24823
10185	146492
10185	23556
10185	24403
10185	19901
10185	14997
10185	42608
10185	8619
10185	5058
10185	67461
10185	15505
10185	7238
10185	23634
10185	305
10185	16682
10185	300179
10185	298918
10185	722
10185	24301
10185	8818
10185	2823
10185	20983
295187	193122
295187	248988
295187	294696
295187	115891
480547	433301
480547	484063
480547	156179
480547	453662
29742	89730
29742	25328
29742	45964
29742	220283
29742	18079
29742	225193
29742	15371
29742	352066
29742	420976
29742	303232
29742	65962
29742	145316
29742	11325
29742	1355691
29742	42660
29742	282927
29742	273785
29742	153020
29742	193565
29742	221088
29742	135312
29742	53946
29742	326050
29742	327568
29742	234455
29742	176196
29742	65133
29742	1280847
29742	107124
29742	96406
828255	557227
828255	498114
828255	599552
828255	628333
828255	182094
828255	718944
828255	199067
828255	956868
828255	986757
828255	1045885
828255	352990
828255	262260
828255	30937
828255	436164
828255	433534
828255	285408
828255	297574
828255	133074
828255	72311
828255	907175
828255	1046787
828255	134201
828255	26920
828255	362114
828255	131398
828255	408990
828255	433951
828255	312600
828255	738616
828255	480426
828255	330341
828255	297815
828255	778741
828255	1044621
828255	1049189
828255	49222
828255	469281
828255	4247
828255	485751
828255	623500
828255	1044563
828255	1046732
828255	1049235
828255	247368
828255	444131
828255	476595
828255	484072
828255	667879
1259939	847458
23079	458624
23079	52435
23079	9858
23079	81838
242124	382134
847375	1215818
847375	282563
1039258	382090
437967	253577
437967	67457
135081	104328
135081	149626
135081	134941
135081	81836
135081	184452
135081	108396
135081	352824
135081	191360
135081	273335
135081	248771
135081	39101
135081	93895
135081	115196
135081	150586
135081	16079
135081	308270
135081	95066
135081	235980
135081	181766
135081	386566
135081	139596
135081	58819
135081	238352
135081	180495
135081	243417
1122637	359680
1122637	560777
1122637	493989
1122637	739729
1122637	607301
1122637	1377410
374948	371132
327401	132592
327401	12843
327401	88834
327401	247149
1292794	604355
240808	142553
240808	26084
796014	311931
23384	30979
23384	86872
23384	8446
23384	18795
23384	9020
23384	4010
23384	21055
23384	14834
23384	27891
23384	2266
23384	33935
23384	4018
23384	54888
23384	305
23389	166553
23389	232812
650911	1121966
261041	412415
261041	227424
261041	87744
261041	87960
261041	20052
261041	578014
261041	150521
261041	218469
261041	256942
261041	167231
261041	212975
261041	806048
261041	3924
261041	104
261041	447492
261041	122467
261041	221365
261041	31427
261041	325549
261041	47431
261041	124203
261041	239316
261041	138284
261041	32203
261041	183438
261041	25686
261041	21396
261041	328743
261041	1350
261041	254951
261041	881043
261041	91762
261041	124776
261041	145830
261041	189784
261041	115253
261041	186991
261041	328498
261041	114874
261041	66532
261041	247827
261041	13056
261041	771534
261041	305
261041	85534
261041	121905
261041	199505
261041	412474
261041	191083
261041	183712
261041	1175973
261041	336087
81569	102084
81569	155693
81569	271991
118775	132456
1541523	1227426
1541523	248883
1541523	1156314
1568960	846972
1568960	796773
220041	150949
220041	943626
220041	375363
220041	744130
220041	485275
220041	676185
220041	460526
220041	22249
220041	774628
220041	103945
220041	179039
220041	212211
220041	382451
220041	31147
220041	353848
220041	252196
220041	55773
220041	1020017
220041	930899
220041	13604
220041	346106
220041	33103
220041	465914
220041	28746
220041	4994
220041	153734
220041	7596
220041	349849
220041	387446
220041	406089
220041	702873
220041	157421
220041	5040
220041	120756
220041	21909
220041	303230
220041	1570309
220041	781271
